ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
1136577,Pune,20-04-2018,2018,17,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,N,Chennai Super Kings,Runs,64,NA,SR Watson,"['SR Watson', 'AT Rayudu', 'SK Raina', 'MS Dhoni', 'SW Billings', 'DJ Bravo', 'RA Jadeja', 'DL Chahar', 'KV Sharma', 'SN Thakur', 'Imran Tahir']","['AM Rahane', 'H Klaasen', 'SV Samson', 'BA Stokes', 'JC Buttler', 'RA Tripathi', 'STR Binny', 'K Gowtham', 'S Gopal', 'JD Unadkat', 'B Laughlin']",KN Ananthapadmanabhan,Nitin Menon
1136576,Chandigarh,19-04-2018,2018,16,Kings XI Punjab,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bat,N,Kings XI Punjab,Runs,15,NA,CH Gayle,"['KL Rahul', 'CH Gayle', 'MA Agarwal', 'KK Nair', 'AJ Finch', 'Yuvraj Singh', 'R Ashwin', 'AJ Tye', 'BB Sran', 'MM Sharma', 'Mujeeb Ur Rahman']","['WP Saha', 'S Dhawan', 'KS Williamson', 'YK Pathan', 'MK Pandey', 'DJ Hooda', 'Shakib Al Hasan', 'CJ Jordan', 'B Kumar', 'Rashid Khan', 'S Kaul']",AK Chaudhary,NJ Llong
1136575,Jaipur,18-04-2018,2018,15,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,7,NA,N Rana,"['AM Rahane', 'DJM Short', 'SV Samson', 'RA Tripathi', 'BA Stokes', 'JC Buttler', 'K Gowtham', 'S Gopal', 'DS Kulkarni', 'JD Unadkat', 'B Laughlin']","['SP Narine', 'CA Lynn', 'RV Uthappa', 'N Rana', 'KD Karthik', 'AD Russell', 'Shubman Gill', 'TK Curran', 'PP Chawla', 'Shivam Mavi', 'Kuldeep Yadav']",A Deshmukh,S Ravi
1136574,Mumbai,17-04-2018,2018,14,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,N,Mumbai Indians,Runs,46,NA,RG Sharma,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'RG Sharma', 'KH Pandya', 'KA Pollard', 'HH Pandya', 'MJ McClenaghan', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']","['V Kohli', 'Q de Kock', 'AB de Villiers', 'Mandeep Singh', 'CJ Anderson', 'Washington Sundar', 'SN Khan', 'CR Woakes', 'UT Yadav', 'Mohammed Siraj', 'YS Chahal']",Nitin Menon,RJ Tucker
1136573,Kolkata,16-04-2018,2018,13,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Delhi Daredevils,field,N,Kolkata Knight Riders,Runs,71,NA,N Rana,"['CA Lynn', 'SP Narine', 'RV Uthappa', 'N Rana', 'KD Karthik', 'AD Russell', 'Shubman Gill', 'TK Curran', 'PP Chawla', 'Shivam Mavi', 'Kuldeep Yadav']","['G Gambhir', 'JJ Roy', 'SS Iyer', 'RR Pant', 'GJ Maxwell', 'R Tewatia', 'V Shankar', 'CH Morris', 'Mohammed Shami', 'S Nadeem', 'TA Boult']",AK Chaudhary,A Nand Kishore
1136572,Chandigarh,15-04-2018,2018,12,Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,Chennai Super Kings,field,N,Kings XI Punjab,Runs,4,NA,CH Gayle,"['KL Rahul', 'CH Gayle', 'MA Agarwal', 'Yuvraj Singh', 'AJ Finch', 'KK Nair', 'R Ashwin', 'AJ Tye', 'BB Sran', 'MM Sharma', 'Mujeeb Ur Rahman']","['SR Watson', 'M Vijay', 'AT Rayudu', 'SW Billings', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'Harbhajan Singh', 'SN Thakur', 'Imran Tahir']",CK Nandan,VA Kulkarni
1136571,Bengaluru,15-04-2018,2018,11,Rajasthan Royals,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,N,Rajasthan Royals,Runs,19,NA,SV Samson,"['AM Rahane', 'DJM Short', 'SV Samson', 'BA Stokes', 'JC Buttler', 'RA Tripathi', 'K Gowtham', 'S Gopal', 'DS Kulkarni', 'JD Unadkat', 'B Laughlin']","['BB McCullum', 'Q de Kock', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'P Negi', 'Washington Sundar', 'CR Woakes', 'UT Yadav', 'K Khejroliya', 'YS Chahal']",C Shamshuddin,S Ravi
1136570,Kolkata,14-04-2018,2018,10,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,5,NA,B Stanlake,"['RV Uthappa', 'CA Lynn', 'N Rana', 'SP Narine', 'KD Karthik', 'AD Russell', 'Shubman Gill', 'Shivam Mavi', 'MG Johnson', 'PP Chawla', 'Kuldeep Yadav']","['WP Saha', 'S Dhawan', 'KS Williamson', 'MK Pandey', 'Shakib Al Hasan', 'DJ Hooda', 'YK Pathan', 'B Kumar', 'Rashid Khan', 'S Kaul', 'B Stanlake']",AK Chaudhary,A Nand Kishore
1136569,Mumbai,14-04-2018,2018,9,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,N,Delhi Daredevils,Wickets,7,NA,JJ Roy,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'RG Sharma', 'KA Pollard', 'KH Pandya', 'HH Pandya', 'A Dananjaya', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']","['JJ Roy', 'G Gambhir', 'RR Pant', 'GJ Maxwell', 'SS Iyer', 'V Shankar', 'DT Christian', 'R Tewatia', 'S Nadeem', 'Mohammed Shami', 'TA Boult']",KN Ananthapadmanabhan,Nitin Menon
1136568,Bengaluru,13-04-2018,2018,8,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,N,Royal Challengers Bangalore,Wickets,4,NA,UT Yadav,"['KL Rahul', 'MA Agarwal', 'AJ Finch', 'Yuvraj Singh', 'KK Nair', 'MP Stoinis', 'AR Patel', 'R Ashwin', 'AJ Tye', 'MM Sharma', 'Mujeeb Ur Rahman']","['Q de Kock', 'BB McCullum', 'V Kohli', 'AB de Villiers', 'SN Khan', 'Mandeep Singh', 'CR Woakes', 'Washington Sundar', 'UT Yadav', 'K Khejroliya', 'YS Chahal']",A Deshmukh,S Ravi
1136567,Hyderabad,12-04-2018,2018,7,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,1,NA,Rashid Khan,"['RG Sharma', 'E Lewis', 'Ishan Kishan', 'SA Yadav', 'KH Pandya', 'KA Pollard', 'BCJ Cutting', 'PJ Sangwan', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']","['WP Saha', 'S Dhawan', 'KS Williamson', 'MK Pandey', 'Shakib Al Hasan', 'DJ Hooda', 'YK Pathan', 'Rashid Khan', 'S Kaul', 'Sandeep Sharma', 'B Stanlake']",CK Nandan,NJ Llong
1136566,Jaipur,11-04-2018,2018,6,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,Delhi Daredevils,field,N,Rajasthan Royals,Runs,10,D/L,SV Samson,"['AM Rahane', 'DJM Short', 'BA Stokes', 'SV Samson', 'JC Buttler', 'RA Tripathi', 'K Gowtham', 'S Gopal', 'DS Kulkarni', 'JD Unadkat', 'B Laughlin']","['GJ Maxwell', 'C Munro', 'RR Pant', 'CH Morris', 'V Shankar', 'SS Iyer', 'G Gambhir', 'R Tewatia', 'S Nadeem', 'TA Boult', 'Mohammed Shami']",KN Ananthapadmanabhan,Nitin Menon
1136565,Chennai,10-04-2018,2018,5,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,Chennai Super Kings,field,N,Chennai Super Kings,Wickets,5,NA,SW Billings,"['CA Lynn', 'SP Narine', 'RV Uthappa', 'N Rana', 'KD Karthik', 'RK Singh', 'AD Russell', 'TK Curran', 'R Vinay Kumar', 'Kuldeep Yadav', 'PP Chawla']","['SR Watson', 'AT Rayudu', 'SK Raina', 'MS Dhoni', 'SW Billings', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'Harbhajan Singh', 'SN Thakur', 'Imran Tahir']",AK Chaudhary,CB Gaffaney
1136564,Hyderabad,09-04-2018,2018,4,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,9,NA,S Dhawan,"['AM Rahane', 'DJM Short', 'SV Samson', 'BA Stokes', 'RA Tripathi', 'JC Buttler', 'K Gowtham', 'S Gopal', 'DS Kulkarni', 'JD Unadkat', 'B Laughlin']","['WP Saha', 'S Dhawan', 'KS Williamson', 'MK Pandey', 'DJ Hooda', 'YK Pathan', 'Shakib Al Hasan', 'Rashid Khan', 'B Kumar', 'B Stanlake', 'S Kaul']",NJ Llong,VA Kulkarni
1136562,Chandigarh,08-04-2018,2018,2,Delhi Daredevils,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,field,N,Kings XI Punjab,Wickets,6,NA,KL Rahul,"['C Munro', 'G Gambhir', 'SS Iyer', 'V Shankar', 'RR Pant', 'R Tewatia', 'CH Morris', 'DT Christian', 'A Mishra', 'TA Boult', 'Mohammed Shami']","['KL Rahul', 'MA Agarwal', 'Yuvraj Singh', 'KK Nair', 'DA Miller', 'MP Stoinis', 'AR Patel', 'R Ashwin', 'AJ Tye', 'MM Sharma', 'Mujeeb Ur Rahman']",KN Ananthapadmanabhan,RJ Tucker
1136563,Kolkata,08-04-2018,2018,3,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,4,NA,SP Narine,"['BB McCullum', 'Q de Kock', 'V Kohli', 'AB de Villiers', 'SN Khan', 'Mandeep Singh', 'CR Woakes', 'Washington Sundar', 'UT Yadav', 'K Khejroliya', 'YS Chahal']","['SP Narine', 'CA Lynn', 'RV Uthappa', 'N Rana', 'KD Karthik', 'RK Singh', 'AD Russell', 'R Vinay Kumar', 'PP Chawla', 'MG Johnson', 'Kuldeep Yadav']",A Deshmukh,C Shamshuddin
1136561,Mumbai,07-04-2018,2018,1,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,N,Chennai Super Kings,Wickets,1,NA,DJ Bravo,"['RG Sharma', 'E Lewis', 'Ishan Kishan', 'SA Yadav', 'HH Pandya', 'KH Pandya', 'KA Pollard', 'JJ Bumrah', 'MJ McClenaghan', 'Mustafizur Rahman', 'M Markande']","['SR Watson', 'AT Rayudu', 'SK Raina', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'Harbhajan Singh', 'MA Wood', 'Imran Tahir']",CB Gaffaney,A Nand Kishore
